기준년도,시군명,지역교육청명,지역명,학교명,학교급명,설립구분명,주야간명,제외여부,제외사유,1학년학급수(개),2학년학급수(개),3학년학급수(개),4학년학급수(개),5학년학급수(개),6학년학급수(개),특수학급수(개),순회학급수(개),합계사항
2018,양주시,경기도교육청,경기도 양주시,한국외식과학고등학교,,사립,주간,N,,4,4,4,,,,0,0,12(0)
2018,양주시,경기도교육청,경기도 양주시,덕정고등학교,,공립,주간,N,,9,9,9,,,,2,0,29(2)
2018,양주시,경기도교육청,경기도 양주시,옥정고등학교,,공립,주간,N,,10,10,10,,,,0,0,30(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,덕현중학교,,공립,주간,N,,11,12,12,,,,0,0,35(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,삼숭중학교,,공립,주간,N,,12,10,10,,,,2,0,34(2)
2018,양주시,경기도교육청,경기도 양주시,덕현고등학교,,공립,주간,N,,10,12,12,,,,1,0,35(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,조양중학교,,사립,주간,N,,3,4,3,,,,1,0,11(1)
2018,양주시,경기도교육청,경기도 양주시,양주고등학교,,공립,주간,N,,8,8,8,,,,1,0,25(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,상수초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,상패초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,송추초등학교,,공립,,N,,1,1,1,2,1,1,1,0,8(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,양주덕산초등학교,,공립,,N,,3,2,3,3,3,3,2,0,19(2)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,양주덕현초등학교,,공립,,N,,7,6,7,7,7,8,0,0,42(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,양주백석초등학교,,공립,,N,,2,2,2,2,3,3,1,1,16(2)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,연곡초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,유양초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,은봉초등학교,,공립,,N,,4,3,3,3,3,3,1,0,20(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,은현초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,천보초등학교,,공립,,N,,2,2,2,2,2,2,1,0,13(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,칠봉초등학교,,공립,,N,,4,4,3,3,4,3,1,0,22(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,회정초등학교,,공립,,N,,2,2,2,2,2,2,0,0,12(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,회천초등학교,,공립,,N,,4,3,3,4,4,4,1,0,23(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,효촌초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,덕계초등학교,,공립,,N,,3,3,3,3,4,4,2,0,22(2)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,만송초등학교,,공립,,N,,5,6,6,6,6,5,1,0,35(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,광사초등학교,,공립,,N,,5,5,5,5,5,5,1,0,31(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,광숭초등학교,,공립,,N,,4,4,4,5,5,3,2,0,27(2)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,삼숭초등학교,,공립,,N,,6,7,8,7,9,7,0,0,44(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,도둔초등학교,,공립,,N,,3,2,2,3,3,3,0,0,16(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,율정초등학교,,공립,,N,,4,4,3,3,3,2,1,0,20(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,옥정초등학교,,공립,,N,,6,5,3,3,3,3,0,0,23(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,신지초등학교,,공립,,N,,3,3,3,3,4,3,1,0,20(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,고암초등학교,,공립,,N,,3,3,3,4,3,4,1,0,21(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,고암중학교,,공립,주간,N,,8,9,10,,,,0,0,27(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,쉐마기독학교(중),,사립,,N,,2,2,2,,,,0,0,6(0)
2018,양주시,경기도교육청,경기도 양주시,쉐마기독학교(고),,사립,,N,,2,2,2,,,,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,회천중학교,,공립,주간,N,,5,6,6,,,,2,0,19(2)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,쉐마기독학교(초),,사립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,봉암초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,산북초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양주시,경기도동두천양주교육지원청,경기도 양주시,주원초등학교,,공립,,N,,3,3,3,4,3,3,1,0,20(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양동초등학교고송분교장,,공립,,N,,0,1,1,0,0,1,1,0,4(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,조현초등학교,,공립,,N,,2,2,2,2,3,3,2,0,16(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,지평초등학교,,공립,,N,,1,1,2,1,1,1,1,0,8(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양서초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양수초등학교,,공립,,N,,2,2,2,2,2,2,1,0,13(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양평단월초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,양평동초등학교,,공립,,N,,4,3,4,4,3,3,1,0,22(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양평초등학교,,공립,,N,,6,7,7,7,8,8,2,0,45(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,옥천초등학교,,공립,,N,,3,3,2,2,3,2,1,0,16(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,용문초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,원덕초등학교,,공립,,N,,1,1,1,1,1,1,1,1,8(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,국수중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,청운초등학교,,공립,,N,,1,1,1,1,1,1,0,1,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,정배초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도교육청,경기도 양평군,양서고등학교,,사립,주간,N,,9,9,9,,,,0,0,27(0)
2018,양평군,경기도교육청,경기도 양평군,양일고등학교,,사립,주간,N,,8,8,8,,,,2,0,26(2)
2018,양평군,경기도교육청,경기도 양평군,양평전자과학고등학교,,공립,주간,N,,4,4,4,,,,0,0,12(0)
2018,양평군,경기도교육청,경기도 양평군,양평고등학교,,공립,주간,N,,7,7,7,,,,2,2,25(4)
2018,양평군,경기도교육청,경기도 양평군,용문고등학교,,사립,주간,N,,6,6,6,,,,1,0,19(1)
2018,양평군,경기도교육청,경기도 양평군,양동고등학교,,사립,주간,N,,3,3,3,,,,1,0,10(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,강하중학교,,공립,주간,N,,1,1,1,,,,1,0,4(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,개군중학교,,사립,주간,N,,2,2,2,,,,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양수중학교,,공립,주간,N,,2,2,2,,,,1,1,8(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,단월중학교,,사립,주간,N,,2,2,2,,,,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,서종중학교,,사립,주간,N,,3,3,3,,,,1,0,10(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양동중학교,,사립,주간,N,,1,1,1,,,,1,0,4(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양일중학교,,사립,주간,N,,7,7,7,,,,2,0,23(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,양평중학교,,공립,주간,N,,6,7,7,,,,2,0,22(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,용문중학교,,사립,주간,N,,5,4,4,,,,1,0,14(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,지평중학교,,공립,주간,N,,2,2,2,,,,2,0,8(2)
2018,양평군,경기도양평교육지원청,경기도 양평군,청운중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,양평군,경기도교육청,경기도 양평군,지평고등학교,,공립,주간,N,,2,2,2,,,,1,0,7(1)
2018,양평군,경기도교육청,경기도 양평군,청운고등학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,강상초등학교,,공립,,N,,3,3,3,3,3,3,1,0,19(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,강하초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,개군초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,곡수초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,다문초등학교,,공립,,N,,4,3,4,3,3,3,1,0,21(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,대아초등학교,,공립,,N,,1,1,2,1,1,1,0,0,7(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,서종초등학교,,공립,,N,,2,3,2,2,2,2,0,0,13(0)
2018,양평군,경기도양평교육지원청,경기도 양평군,세월초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,수입초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,양평군,경기도양평교육지원청,경기도 양평군,양동초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,강천중학교,,공립,주간,N,,1,1,1,,,,1,3,7(4)
2018,여주시,경기도교육청,경기도 여주시,세종고등학교,,공립,주간,N,,6,6,6,,,,2,2,22(4)
2018,여주시,경기도여주교육지원청,경기도 여주시,상품중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,세정중학교,,사립,주간,N,,1,1,1,,,,1,0,4(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,여강중학교,,사립,주간,N,,2,2,2,,,,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,여주제일중학교,,사립,주간,N,,4,4,4,,,,1,0,13(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,여주여자중학교,,공립,주간,N,,6,6,6,,,,1,0,19(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,여주중학교,,공립,주간,N,,5,5,5,,,,6,0,21(6)
2018,여주시,경기도여주교육지원청,경기도 여주시,이포중학교,,공립,주간,N,,1,1,1,,,,1,0,4(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,점동중학교,,공립,주간,N,,1,1,1,,,,2,1,6(3)
2018,여주시,경기도여주교육지원청,경기도 여주시,창명여자중학교,,사립,주간,N,,1,1,1,,,,1,0,4(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,흥천중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,여주시,경기도교육청,경기도 여주시,점동고등학교,,공립,주간,N,,2,2,2,,,,2,2,10(4)
2018,여주시,경기도교육청,경기도 여주시,여주자영농업고등학교,,공립,주간,N,,5,5,5,,,,2,0,17(2)
2018,여주시,경기도교육청,경기도 여주시,여주제일고등학교,,사립,주간,N,,6,6,6,,,,1,0,19(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,세종중학교,,공립,주간,N,,8,8,9,,,,1,0,26(1)
2018,여주시,경기도교육청,경기도 여주시,경기관광고등학교,,사립,주간,N,,4,4,4,,,,0,0,12(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,세종초등학교,,공립,,N,,6,5,6,6,6,6,1,0,36(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,이포초등학교하호분교장,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,점동초등학교,,공립,,N,,1,1,1,1,2,1,2,1,10(3)
2018,여주시,경기도여주교육지원청,경기도 여주시,점봉초등학교,,공립,,N,,3,3,2,3,3,2,1,0,17(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,천남초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,흥천초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,가남초등학교,,공립,,N,,4,4,4,4,4,4,1,0,25(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,강천초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,금당초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,능북초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,능서초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,대신초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,매류초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,문장초등학교,,공립,,N,,1,1,1,1,1,1,0,1,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,북내초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,북내초등학교도전분교장,,공립,,N,,0,1,0,1,1,0,0,0,3(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,북내초등학교운암분교장,,공립,,N,,0,1,0,1,0,1,0,0,3(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,상품초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,송삼초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,송촌초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,여주초등학교,,공립,,N,,2,3,2,3,4,3,2,0,19(2)
2018,여주시,경기도여주교육지원청,경기도 여주시,여흥초등학교,,공립,,N,,6,7,6,6,6,5,2,0,38(2)
2018,여주시,경기도여주교육지원청,경기도 여주시,연라초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도여주교육지원청,경기도 여주시,오산초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,오학초등학교,,공립,,N,,6,4,5,4,4,4,1,0,28(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,이포초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,여주시,경기도교육청,경기도 여주시,대신고등학교,,사립,주간,N,,3,3,3,,,,0,0,9(0)
2018,여주시,경기도교육청,경기도 여주시,여강고등학교,,사립,주간,N,,3,3,3,,,,1,0,10(1)
2018,여주시,경기도교육청,경기도 여주시,여주고등학교,,사립,주간,N,,6,6,6,,,,0,0,18(0)
2018,여주시,경기도교육청,경기도 여주시,이포고등학교,,공립,주간,N,,3,3,3,,,,1,0,10(1)
2018,여주시,경기도여주교육지원청,경기도 여주시,대신중학교,,사립,주간,N,,1,1,1,,,,1,0,4(1)
2018,연천군,경기도연천교육지원청,경기도 연천군,은대초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2018,연천군,경기도연천교육지원청,경기도 연천군,전곡초등학교,,공립,,N,,6,6,5,5,6,5,3,0,36(3)
2018,연천군,경기도연천교육지원청,경기도 연천군,초성초등학교,,공립,,N,,1,1,1,1,1,1,1,0,7(1)
2018,연천군,경기도연천교육지원청,경기도 연천군,화진초등학교,,공립,,N,,1,2,1,2,1,1,1,0,9(1)
2018,연천군,경기도교육청,경기도 연천군,화요일아침예술학교,,사립,,N,,1,1,1,,,,0,0,3(0)
2018,연천군,경기도연천교육지원청,경기도 연천군,대광중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,연천군,경기도연천교육지원청,경기도 연천군,군남중학교,,공립,주간,N,,1,1,1,,,,1,0,4(1)
2018,연천군,경기도교육청,경기도 연천군,연천고등학교,,공립,주간,N,,4,4,4,,,,1,1,14(2)
2018,연천군,경기도연천교육지원청,경기도 연천군,백학중학교,,공립,주간,N,,1,1,1,,,,0,0,3(0)
2018,연천군,경기도연천교육지원청,경기도 연천군,연천중학교,,공립,주간,N,,2,1,1,,,,0,0,4(0)
2018,연천군,경기도연천교육지원청,경기도 연천군,전곡중학교,,공립,주간,N,,6,7,6,,,,2,1,22(3)
2018,연천군,경기도연천교육지원청,경기도 연천군,청산중학교,,공립,주간,N,,1,1,1,,,,1,0,4(1)
